created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Feb 01 18:12:19 +0000 2023;1620847527833763840;"Padahal harusnya sebagai admin "duta kesehatan mental" tau rules pertama yg harus diterapkan ketika ngomongin psikologi yaitu kita gaboleh nge judge, ga boleh langsung nyeramahin, dan harusnya si dengerin semua keluh kesah, saran, kritik.  "KARENA SETIAP INDIVIDU BERBEDA"";0;0;0;0;in;1213111100687781888;1620847527833763840;SeptyBarkiyah;https://twitter.com/SeptyBarkiyah/status/1620847527833763840
Mon Jan 30 22:53:17 +0000 2023;1620193459113189377;"Sampai Jkt ternyata sy ketemu kawan sy sesama aktivis KesMen, dia jadi Duta juga, dalam hati sy, lah kan ini Duta Kesehatan Mental INDONESIA, ko ada 2 org? krn kami kenal, kami cari tau lah, wah ternyata di tiap provinsi bisa sampai 6-7org yg jadi Duta!";0;1;8;51;in;47474236;1620159202051375109;reggiepranoto;https://twitter.com/reggiepranoto/status/1620193459113189377
Mon Jan 30 15:35:36 +0000 2023;1620083314773360640;"Revolusi kesehatan mental 🍻";0;0;0;0;in;1332897070760423425;1620083314773360640;evelyn_rosalina;https://twitter.com/evelyn_rosalina/status/1620083314773360640
Mon Jan 30 11:33:01 +0000 2023;1620022267563642880;"@DAILYILI Bayangnya pakai kesehatan mental";0;1;0;0;in;1174352309431615488;1619997541327851520;sdtpndng;https://twitter.com/sdtpndng/status/1620022267563642880
Sun Jan 29 22:02:51 +0000 2023;1619818381053665282;"Kesehatan mental diri sendiri itu jauh lebih penting dan jangan sampai membunuh mentalmu dengan menjadi orang yang ga enakan, lagian menjaga perasaan orang lain itu bukan tanggung jawabmu.";0;0;1;0;in;1873655052;1619818381053665282;anik_qiron;https://twitter.com/anik_qiron/status/1619818381053665282
Sun Jan 29 13:41:00 +0000 2023;1619692087301271554;"Konflik itu emang gk baik buat kesehatan mental kita. Tapi, kadang konflik itu kita butuhkan sebagai tanda bahwa kita harus berusaha duduk bersama untuk menyelesaikan masalah yang ada. Sehingga gk ada lagi  insan-insan yg ngebatin ataupun teriak-teriak untuk diakui diluar sana.";0;0;0;0;in;1516061178207694856;1619692087301271554;mrpalullungan_;https://twitter.com/mrpalullungan_/status/1619692087301271554
Sun Jan 29 09:23:55 +0000 2023;1619627390610841604;"Kemudian muncul lah salah satu #DKMILPI yang ngomong "Duta kesehatan mental tanpa diskusi bisa jadi duta kesehatan mental nasional"   Aku bales lah disitu kalo aku sempet di DM buat ngelengkapin tugasnya karna bakal ada penilaian 15 besar #DKMILPI nasional https://t.co/l2CQQwMc8b";0;1;5;19;in;1213111100687781888;1619625819562975232;SeptyBarkiyah;https://twitter.com/SeptyBarkiyah/status/1619627390610841604
Sun Jan 29 09:17:41 +0000 2023;1619625819562975232;"Halooo namaku Septy, sebelumnya aku merupakan bagian dari Duta Kesehatan Mental Indonesia Literasi Psikologi Indonesia #DKMILPI Sebelum aku di kick secara ga jelas dan tanpa sepatah katapun oleh CEO.   Aku ngomong disini karena ngerasa ga adil aja";28;27;232;533;in;1213111100687781888;1619625819562975232;SeptyBarkiyah;https://twitter.com/SeptyBarkiyah/status/1619625819562975232
Sun Jan 29 07:20:08 +0000 2023;1619596237774409728;"@yourlocalriot sama samaa. semangat. kesehatan mental itu penting";0;0;0;0;in;357989057;1619591990890606592;nurianicr;https://twitter.com/nurianicr/status/1619596237774409728
Sat Jan 28 20:03:44 +0000 2023;1619426015226503168;"@beerl_ Tinggalkan.. tak baik untuk kesehatan mental";0;0;0;0;in;1032793147;1618756450414919681;AghostIna28;https://twitter.com/AghostIna28/status/1619426015226503168
Sat Jan 28 17:22:46 +0000 2023;1619385508790149120;"Jauhi orang narsistik, perusak mental, toxic, yang selalu ingin disenangkan dan tidak bisa melihat orang lain berbahagia..  #narsistik #npd #malming #mentalhealth #kesehatanmental #skijumpingfamily https://t.co/yvRvTHa6CU";0;0;1;0;in;2179345381;1619385508790149120;FatmaFpasuruan;https://twitter.com/FatmaFpasuruan/status/1619385508790149120
Sat Jan 28 12:06:38 +0000 2023;1619305950023933955;"@seobiseobi90 Demi kesehatan mental hamba setelah 1701 wkwkwk";0;0;0;0;in;1533136292539936773;1619303801110007809;claheng;https://twitter.com/claheng/status/1619305950023933955
Sat Jan 28 12:04:29 +0000 2023;1619305408686071809;"Kesehatan mental tu penting lho, kdg butuh org2 brengsek biar bikin qt kuat, emang paling serem tu manusia bukan setan.";0;1;0;1;in;497571997;1619305408686071809;chiska__;https://twitter.com/chiska__/status/1619305408686071809
Fri Jan 27 18:10:55 +0000 2023;1619035239543877632;"Seburuk apapun masa lalumu... Jangan pulang sebelum dijemput...  #mentalhealth #kesehatanmental #tidur https://t.co/qtEwKXGiio";0;0;0;0;in;2179345381;1619035239543877632;FatmaFpasuruan;https://twitter.com/FatmaFpasuruan/status/1619035239543877632
Fri Jan 27 14:37:25 +0000 2023;1618981509288890369;"kesehatan mental nya jisung harus jadi prioritas sm deh";0;0;0;0;in;2835740382;1618981509288890369;caribahanhalu;https://twitter.com/caribahanhalu/status/1618981509288890369
Fri Jan 27 09:27:21 +0000 2023;1618903478616866816;"@sorrawful demi kesehatan fisik dan mental";0;0;0;1;in;1074971613525753857;1618895337795772418;moonisaac_;https://twitter.com/moonisaac_/status/1618903478616866816
Thu Jan 26 06:56:46 +0000 2023;1618503192559620098;"@tosinasgl Orang bisa mikir gitu karena perfect solution fallacy sih (bisa dibaca di bawah). Ga cuma ke kesehatan mental, tapi bisa lari sampai ke kesehatan fisik juga (Hipertensi/diabet tp ga mau makan obat karena takut kecanduan/efek samping). https://t.co/tvSUg5cYjb";0;1;0;1;in;160223626;1618480999196921856;timothystevano;https://twitter.com/timothystevano/status/1618503192559620098
Thu Jan 26 05:57:35 +0000 2023;1618488301568266241;"@kaymhng Tidak baik untuk kesehatan mental u 🫶🙏🫶";0;1;0;0;in;1473660728;1618483128166932481;ventalinaa;https://twitter.com/ventalinaa/status/1618488301568266241
Wed Jan 25 14:18:47 +0000 2023;1618252045588508672;"memaafkan dan mengiklaskan demi kesehatan mental fisik diri sendiri , demi ketenangan batin diri sendiri, demi hilangnya trauma diri sendiri, selflove 🐥 So, bukan karna apa", pokonya demi diri sendiri 🌼";0;0;0;0;in;1579867023341146113;1618249039916720130;Ziziizuzuzaza;https://twitter.com/Ziziizuzuzaza/status/1618252045588508672
Wed Jan 25 13:35:44 +0000 2023;1618241208807231488;"Doa ku masih sama seperti bulan bulan lalu Semoga selalu diberi kesehatan fisik, mental dan Calon makmum. 😁";0;1;0;2;in;1476448573285810176;1618241208807231488;_aduhbuyung;https://twitter.com/_aduhbuyung/status/1618241208807231488
Tue Jan 24 13:29:35 +0000 2023;1617877272220033026;"Jangan anggap enteng terhadap kesehatan mental seorang anak, bahkan anak tsb sll berpura2 kuat dan tangguh. Hati seorang anak siapa yang tauk.  #mentalhealth";0;0;0;0;in;55584468;1617877272220033026;merodogs;https://twitter.com/merodogs/status/1617877272220033026
Tue Jan 24 12:44:23 +0000 2023;1617865897372270592;""Pemateri Kedua ada Asta Dewanti, S.Psi (Konselor Kesehatan Mental, Founder AdaDiKamu) dengan topik ""Menjadi Pribadi yang Tangguh agar Sehat secara Psikologis Pasca Pandemi""  📆 Minggu, 29 Januari 2023 🕣 Pukul 08.00 - 12.00 WIB https://t.co/Wini7QwYId";0;1;0;0;in;1298848199503785984;1617865897372270592;kala_xt;https://twitter.com/kala_xt/status/1617865897372270592
Mon Jan 23 19:53:58 +0000 2023;1617611620020277248;"Aku siap dengerin kalian ... Asalkan bukan nolongin bayar hutang aku siap membantu meringankan beban mental kalian😑😭   #kesehatanmental #mentalhealth #malam #babyblues #depression #depressed #npd #narsistik https://t.co/Ivd9YtqZJT";0;0;0;3;in;2179345381;1617611620020277248;FatmaFpasuruan;https://twitter.com/FatmaFpasuruan/status/1617611620020277248
Mon Jan 23 19:28:17 +0000 2023;1617605154110570498;"#malam #tamankota #narsistik #npd #kesehatanmental #mentalhealth #toxicparenting #toxicfamily https://t.co/SGP2OUR8cn";0;0;0;0;qme;2179345381;1617605154110570498;FatmaFpasuruan;https://twitter.com/FatmaFpasuruan/status/1617605154110570498
Mon Jan 23 19:18:10 +0000 2023;1617602609246007296;"Terkadang kita tidak perlu membantu seseorang ketika bukan dalam keadaan darurat, karena akan menghambat proses pendewasaan seseorang...  #mentalhealth #kesehatanmental #npd #narsistik #empath #empathy #peoplepleasure #cintakasih #orangceroboh #pegang #orangmanipulatif https://t.co/r72AfoJmhM";0;0;0;0;in;2179345381;1617602609246007296;FatmaFpasuruan;https://twitter.com/FatmaFpasuruan/status/1617602609246007296
Mon Jan 23 10:05:27 +0000 2023;1617463514402291712;"@fhmfhm05 @ndibudi Beda kasta instansi mata air bikin iklim kerja yang menjamin kesehatan mental,  Instansi air mata injek aja kasta keset";0;0;0;1;in;82470998;1617453671339655168;Junoari;https://twitter.com/Junoari/status/1617463514402291712
Mon Jan 23 08:09:06 +0000 2023;1617434234653904896;"@txtdrimedia Yang penting duit aja, kesehatan fisik dan mental nomer keberapa gatau";0;0;0;0;in;988211177950859264;1617145315265744897;cak_agastya;https://twitter.com/cak_agastya/status/1617434234653904896
Sun Jan 22 16:41:11 +0000 2023;1617200717584027649;"@mrjramadhani Wa'alaikumussalaam Kurang lebihnya dr ayat tsb bisa dipahami bhw, dibutuhkan mental, kesehatan lahir&amp  batin, kita dlm bermuasyaroh(gaul) . Krn dlm hbungan psti ada ujian, mjd pnentu sbrpa kualitas kita dlm brteman, di samping kuantitas tman kita.☕🤲😄";0;1;0;0;in;947800299166515200;1617117503695753216;ragel_05bungsu;https://twitter.com/ragel_05bungsu/status/1617200717584027649
Sun Jan 22 13:55:21 +0000 2023;1617158980719243264;"Kesehatan mental gw kyknya emg udah kena deh. 😂";0;1;0;0;in;42413309;1617158980719243264;Tommybjalil;https://twitter.com/Tommybjalil/status/1617158980719243264
Sat Jan 21 06:14:53 +0000 2023;1616680714103291906;"@boraborasky_ @rantfell "demi kesehatan mental dan jiwa saya chef🙏🏼"";0;1;0;0;in;1092783769189199873;1616652247945089025;selirnyajake;https://twitter.com/selirnyajake/status/1616680714103291906
Thu Jan 19 08:03:52 +0000 2023;1615983363428610048;"Lebih lega setelah menghapus semua jejak digitalnya. Kesehatan mental itu penting guys 🥰 malu sama tatoku gambarnya butterfly hug.";0;0;0;0;in;319116529;1615983363428610048;bukansobatlugue;https://twitter.com/bukansobatlugue/status/1615983363428610048
Thu Jan 19 03:32:43 +0000 2023;1615915126661730306;"@Chubymonster Bagus ini..... Kesehatan mental, jiwa dan psikis";0;0;0;0;in;1558516338141716480;1615867676416696320;masYunarko;https://twitter.com/masYunarko/status/1615915126661730306
Wed Jan 18 01:32:05 +0000 2023;1615522382688694273;"@sbyfess Semangat ya sendeeeeeeer, peluk jauh dari akuuuuuu. Alhamdulillah kamu masih pedulibanget sama kesehatan mental kamu. Yuk bisa kok ☺️☺️";0;0;0;1;in;1531596983663591425;1615519722602397697;minmieminimie;https://twitter.com/minmieminimie/status/1615522382688694273
Tue Jan 17 15:07:43 +0000 2023;1615365256385294337;"Terus diuji terooosss Habis dana udah,  Stok sabar lagi nyari refill nya,  Kesehatan lagi dipertahanin,  Mental udah kek rollercoaster,  Tinggal nunggu si 'BAHAGIA'.";0;0;0;1;in;1530565813870411776;1615365256385294337;JuliaMartiani03;https://twitter.com/JuliaMartiani03/status/1615365256385294337
Tue Jan 17 12:20:37 +0000 2023;1615323201864896512;"Kata siapa jadi IRT itu gampang? Jadi IRT juga bukan pekerjaan mudah. Rentan stres dan depresi lho. Makanya penting banget menjaga kesehatan mental ibu rumah tangga. Gimana caranya? Nih Mbak @dian_ismy kasih tau cara menjaga kesehatan mental IRT https://t.co/uPkbzd6vxI Selasa";0;0;0;0;in;237363430;1615323201864896512;LeylaHana;https://twitter.com/LeylaHana/status/1615323201864896512
Mon Jan 16 12:03:23 +0000 2023;1614956477122514944;"Salah ga pingin ciptain keluarga cemara sendiri yg bisa jaga mental,kesehatan,semuanya bareng2 dilakuin hihi,mau sederhana tapi bermakna idup yg selalu bersyukur yg ngerti agama bukan cuma embel KTP islam yg bisa cuma sekedar bisa tapi gabisa diterapin pengen dituntun baik.";0;0;0;1;in;1296042043949506560;1614956477122514944;nakcanci;https://twitter.com/nakcanci/status/1614956477122514944
Mon Jan 16 11:52:20 +0000 2023;1614953695640444928;"Penonton spt saya bisa koq mengendalikan remote utk memilih channel ke tv lain.  Yuk amankan remote sesuai dg Kesehatan mental kita masing2.  #byeikatancinta";0;0;0;1;in;1350846506547331073;1614953695640444928;Mamia56835137;https://twitter.com/Mamia56835137/status/1614953695640444928
Mon Jan 16 10:23:24 +0000 2023;1614931316444925953;"Kira-kira jika kita bisa kembali ke masa lalu dan memberitahukan sesuatu ke diri kita saat itu, apa yang akan sebaiknya kita katakan untuk kebaikan kesehatan mental?  #Yayasanmerajuthati #Merajuthati #tidaksendirilagi #berbagihati #mentalhealthindonesia #kesehatanmental #growth https://t.co/A2v60gVdrl";0;0;0;0;in;1494877853481320449;1614931316444925953;Merajuthati_;https://twitter.com/Merajuthati_/status/1614931316444925953
Sun Jan 15 07:31:14 +0000 2023;1614525603436449793;"@PatarKalitso Berhubung karna match nya main malem semuanya , aku gak ntn jdnnya bang , jd kesehatan mental dan emosi masih terjaga . Cuma ntn highlight nya aja di vidio 🤣";0;1;0;0;in;113270180;1614481135203151874;cgiaaaaa;https://twitter.com/cgiaaaaa/status/1614525603436449793
Fri Jan 13 16:36:31 +0000 2023;1613938048919834624;"Starting Journaling because Therapy is expensive. #journaling #journalingformentalhealth #kesehatanmental";0;0;0;0;en;1586998499106643969;1613938048919834624;TheGoodJournall;https://twitter.com/TheGoodJournall/status/1613938048919834624
Thu Jan 12 15:56:09 +0000 2023;1613565502579953664;"Demi kesehatan mental aku memilih Lebih baik dicintai dari pada mencintai";0;0;0;0;in;1438795510207303680;1613565502579953664;MuchtarMeri;https://twitter.com/MuchtarMeri/status/1613565502579953664
Thu Jan 12 15:13:37 +0000 2023;1613554800414830593;"Walaupun bukunya tipis, surprisingly ada banyak topik yang diangkat lho. Seperti kesehatan mental, penyesalan, persahabatan, dll. Narasinya juga enak ngalir bgt. Malah aku ketawa terus setiap naratornya si kucing wkwk gemashhh!";0;1;0;0;in;1969509396;1613553765214490624;safeeglee;https://twitter.com/safeeglee/status/1613554800414830593
Thu Jan 12 15:04:04 +0000 2023;1613552397833637888;"Terkadang rezeki yg datang ga hanya berupa uang saja. Tapi lingkungan kerja yg baik, dapet atasan yg udah nganggep gw kek anaknya sendiri, sampe" mikirin kesehatan mental gw gara" beliau sendiri yg ngepush :))";0;0;0;0;in;538028374;1613552397833637888;dwrosiana;https://twitter.com/dwrosiana/status/1613552397833637888
Thu Jan 12 15:03:46 +0000 2023;1613552323061747714;"Aku kira mereka sudah mengerti tentang kesehatan mental , ternyata aku salah . Mereka berbicara seolah tidak menyakiti orang lain dan mereka anggap itu sebuah candaan .";0;0;1;1;in;1210042090475773953;1613552323061747714;BawahLagi;https://twitter.com/BawahLagi/status/1613552323061747714
Thu Jan 12 13:07:06 +0000 2023;1613522960308121601;"Sedih rasanya ketika sebagian orang masih menganggap kesehatan mental muncul karena kurangnya iman dan kurangnya bersyukur 😟";0;0;0;0;in;92236446;1613522960308121601;IberisLaJustice;https://twitter.com/IberisLaJustice/status/1613522960308121601
Thu Jan 12 10:34:32 +0000 2023;1613484565053722624;"(Part 2) Menumbuhkan Self-love  #Yayasanmerajuthati #Merajuthati #tidaksendirilagi #berbagihati #mentalhealthindonesia #kesehatanmental #selflove #love #selfcare #support https://t.co/NP2ie86YXI";0;0;0;0;in;1494877853481320449;1613484565053722624;Merajuthati_;https://twitter.com/Merajuthati_/status/1613484565053722624
Thu Jan 12 03:37:39 +0000 2023;1613379655142375424;"https://t.co/XaGY2IDfKp  Kebiasaan apa yg sudah kalian mulai demi kesehatan mental kalian?";0;0;0;0;in;1494877853481320449;1613379655142375424;Merajuthati_;https://twitter.com/Merajuthati_/status/1613379655142375424
Thu Jan 12 03:01:43 +0000 2023;1613370613225381888;"Pelatihan Rileks Koinsidens SEMARANG Mari berikhtiar bersama untuk kehidupan yang berkelimpahan ✨️💫  #guruspiritual #spiritual #rkmasyunus #pelatihanrk #semarang #meditasi #musikmeditasi #magnetuang #kesehatanmental #positifvibes #hidupberkelimpahan #peluangrejeki https://t.co/9FMmbrM7B1";0;0;0;2;in;1420594825464750084;1613370613225381888;RKMasYunus;https://twitter.com/RKMasYunus/status/1613370613225381888
Wed Jan 11 02:18:45 +0000 2023;1612997409952657408;"Reminder of the day :  - Tetap beriman. - Prioritaskan kesehatan mental diri sendiri. - Tetap menjadi baik &amp  bertanggungjawab. - Tutup telinga, tutup mulut. Biar bukti aja yang ngomong.";0;0;0;0;in;1246270315677634560;1612997409952657408;cal41_;https://twitter.com/cal41_/status/1612997409952657408
Wed Jan 11 01:03:24 +0000 2023;1612978447550418944;"@thaiifess Nder asal kamu tau ya dampak dari pembullyan yg dilakukan pelaku itu dampaknya sangat luas lho mulai dari prestasi akademis, kehidupan sosial, kesehatan mental dan fisik si korban, hingga mngkin keselamatan nyawa korban. Kamu mngkin bisa bilang manusia bisa berubah jadi lebih -";0;1;2;31;in;1443814873536745473;1612827868140310528;brutaliied;https://twitter.com/brutaliied/status/1612978447550418944
Tue Jan 10 01:42:10 +0000 2023;1612625816156000256;"Untuk kesehatan mental pecinta bola, wes paling bener nonton livescore,....🤣🤣🤣";0;0;0;0;in;100774747;1612625816156000256;adhi_lukito13;https://twitter.com/adhi_lukito13/status/1612625816156000256
Mon Jan 09 13:41:43 +0000 2023;1612444507517358082;"Matikan TV Saja., demi Kesehatan Mental., Biasa Kalah.., Qta balas di Badminton @INABadminton 🤣😂🤣#AFFMitsubishiElectricCup2022 #Garudatetapdihati";0;0;0;0;in;86906569;1612444507517358082;vankuad;https://twitter.com/vankuad/status/1612444507517358082
Mon Jan 09 10:54:40 +0000 2023;1612402468792700928;"(Part 1) Ada beberapa hal yang bisa kita lakukan untuk menumbuhkan self love dalam diri kita. Ayo kita cari tahu  #mentalhealthindonesia #kesehatanmental #selflove #love #selfcare #support https://t.co/YWtxr7crmJ";0;0;0;0;in;1494877853481320449;1612402468792700928;Merajuthati_;https://twitter.com/Merajuthati_/status/1612402468792700928
Sat Jan 07 13:56:06 +0000 2023;1611723352372318209;"@sucitrisnanh Ndakkkk aku ndak maluu, aku malah respect ke mbak soalnya peduli sama kesehatan mental ibunya, the real anak kesayangan";0;0;0;0;in;1531596983663591425;1611719935595773952;minmieminimie;https://twitter.com/minmieminimie/status/1611723352372318209
Sat Jan 07 12:13:18 +0000 2023;1611697482354036737;"Sakit ga boleh ngeluh, marah harus sabar, punya pendapat harus di pendam, cape jangan ada yang tau, usaha jalan sendiri aja sari pada kena hujat. Sesulit itu menjaga kesehatan mental,";0;0;0;0;in;338925764;1611697482354036737;geomvb;https://twitter.com/geomvb/status/1611697482354036737
Sat Jan 07 03:29:15 +0000 2023;1611565599578284032;"5. Meningkatkan Kesehatan Mental dan Fisik   #anakberkebutuhankhusushebat #abk #RumahCendeki8 #Cendekia8 #tumbuhkembanganak #psikologisanak https://t.co/EJgAGXqIdn";0;1;0;0;in;1204249398382710786;1611565536235913217;CendekiaDelapan;https://twitter.com/CendekiaDelapan/status/1611565599578284032
Fri Jan 06 03:05:56 +0000 2023;1611197345189842947;"Kesehatan Mental dalam Anime  Contributor : @studiodjiwa   #KesehatanMental #mentalhealth #mentalhealthawareness #mentalillness #mental #pemudaabad21 #Anime @ Jakarta, Indonesia https://t.co/cjB6xyi5EY";0;0;1;3;in;109201891;1611197345189842947;mdzarghifff;https://twitter.com/mdzarghifff/status/1611197345189842947
Thu Jan 05 10:30:44 +0000 2023;1610946895597424641;"Apa itu self-love?  Self-love adalah cara kita menilai diri kita sebagai seseorang pantas dicintai dan dihargai. Ini juga menyangkut soal cara menjaga kesehatan mental kita   #mentalhealthindonesia #kesehatanmental https://t.co/lQzvwLOs23";0;0;0;0;in;1494877853481320449;1610946895597424641;Merajuthati_;https://twitter.com/Merajuthati_/status/1610946895597424641
Thu Jan 05 08:29:18 +0000 2023;1610916337244864512;"Kuliah mapro klinis rasanya kayak... KAPAN LULUS YA ALLAH capek bikin laporan kasus yang 50++ halaman 1 klien tp aku harus berjuang demi kemajuan kesehatan mental di indo HAHA anjay pdhl mental sendiri terguncang 🥰🥲";0;1;0;2;in;771388747;1610916337244864512;Jumpsmash_;https://twitter.com/Jumpsmash_/status/1610916337244864512
Wed Jan 04 12:05:39 +0000 2023;1610608393764626433;"juga berhasil diselenggarakan dengan mengundang dua narasumber yang dapat memberikan pengetahuan baru dan bermanfaat seputar kesehatan mental kepada para peserta.";0;1;0;0;in;416314022;1610608345450450946;BEM_FHUI;https://twitter.com/BEM_FHUI/status/1610608393764626433
Wed Jan 04 12:05:36 +0000 2023;1610608383106912256;"“Menelisik Semangat Penyintas Gangguan Kesehatan Mental dalam Meraih Karier dan Prestasi Maksimal”.";0;1;0;0;in;416314022;1610608345450450946;BEM_FHUI;https://twitter.com/BEM_FHUI/status/1610608383106912256
Wed Jan 04 12:05:35 +0000 2023;1610608378149228545;"Rasa terima kasih yang tidak terbendung kami haturkan kepada seluruh pihak yang sudah ikut berkontribusi untuk membantu dan meramaikan kegiatan ini!  Rangkaian kegiatan dibuka dengan Live Instagram BISIK: Bincang Asik Seputar Kesehatan Mental dengan tema https://t.co/6Fgav60Nzm";0;1;0;0;in;416314022;1610608345450450946;BEM_FHUI;https://twitter.com/BEM_FHUI/status/1610608378149228545
Tue Jan 03 04:02:33 +0000 2023;1610124429312544768;"@gataungapainn Demi kesehatan mental bwang";0;0;0;0;in;998244874490019840;1609802947936018432;0x_Khun;https://twitter.com/0x_Khun/status/1610124429312544768
Sun Jan 01 17:58:30 +0000 2023;1609610027660365824;"Kesehatan mental";0;0;0;0;in;576873332;1609610027660365824;RokhmanShinichi;https://twitter.com/RokhmanShinichi/status/1609610027660365824
Sun Jan 01 16:38:24 +0000 2023;1609589869894045698;"Yuk bisa yuk 2023 berani bilang kalo ga suka, berani ngomong "ngga" kalo ga nyaman, berani nolak kalo gamau, ga harus semua di "iya"in. Jangan suka nyiksa diri sendiri. Kesehatan mental mu itulho";0;0;0;0;in;1213356391366189058;1609589869894045698;icecreamadct;https://twitter.com/icecreamadct/status/1609589869894045698
